Pcorrectforproblem,Pmedian,p_prior_correct,p_prior_completed,prior_attempts,pProblemSemanticError,Prob_synt,pSubjectSyntaxErrors,pSubjectSemanticErrors,Correct,StartOrder,ProblemID,Code,prediction,Fold
0.5303030303030303,1.0,0.625,0.75,8,0.3333333333333333,0.13636363636363635,0.3333333333333333,0.3333333333333333,True,1916,helloWorld,"def helloWorld():
    return 'Hello World!'",True,2
0.40816326530612246,1.0,0.7142857142857143,0.8571428571428571,7,0.46938775510204084,0.12244897959183673,0.0,0.0,False,1919,convertToDegrees,"import math
def convertToDegrees(x):
    return x * 180 / math.pi",True,2
0.46153846153846156,1.0,0.6666666666666666,0.8333333333333334,6,0.4358974358974359,0.10256410256410256,0.0,0.5,True,1920,findRoot,"import math
def findRoot(a,b,c):
    x1 = (-b + math.sqrt(b**2-4*a*c))/(2*a)
    x2 = (-b - math.sqrt(b**2-4*a*c))/(2*a)
    return max(x1, x2)",True,2
0.9649122807017544,1.0,0.6,0.8,5,0.017543859649122806,0.017543859649122806,0.0,0.3333333333333333,True,1917,doubleX,"def doubleX(x):
    return x * 2",True,2
0.2631578947368421,2.5,0.5,0.5,0,0.6052631578947368,0.13157894736842105,0.0,0.25,False,1924,howManyEggCartons,"def howManyEggCartons(eggs):
	return eggs // 12",False,2
0.8823529411764706,1.0,0.3333333333333333,0.6666666666666666,3,0.058823529411764705,0.058823529411764705,0.0,0.4,True,1918,raiseToPower,"def raiseToPower(x,y):
    return x ** y",True,2
0.7619047619047619,1.0,0.0,0.5,2,0.16666666666666666,0.07142857142857142,0.0,0.3333333333333333,True,1921,leftoverCandy,"def leftoverCandy(candy_bars, friends):
	return candy_bars % friends",True,2
0.17142857142857143,3.0,0.0,0.0,1,0.6285714285714286,0.2,0.0,0.2857142857142857,False,1926,kthDigit,"def kthDigit(x, k):
	return x % 10**k",False,2
0.9047619047619048,1.0,0.5,0.75,4,0.07142857142857142,0.023809523809523808,0.0,0.375,True,1922,intToFloat,"def intToFloat(x):
    return x / 1.0",True,2
0.5303030303030303,1.0,0.5,0.5,0,0.3333333333333333,0.13636363636363635,0.3333333333333333,0.3333333333333333,True,2781,helloWorld,"def helloWorld():
    return 'Hello World!'",False,2
0.9649122807017544,1.0,1.0,1.0,1,0.017543859649122806,0.017543859649122806,0.0,0.0,True,2782,doubleX,"def doubleX (x):
    return 2 * x",True,2
0.8823529411764706,1.0,1.0,1.0,2,0.058823529411764705,0.058823529411764705,0.0,0.0,True,2783,raiseToPower,"def raiseToPower(x,y):
    return x ** y",True,2
0.9649122807017544,1.0,0.5,0.5,2,0.017543859649122806,0.017543859649122806,1.0,0.0,True,111,doubleX,"def doubleX(x):
    return 2*x",True,2
0.40816326530612246,1.0,1.0,1.0,1,0.46938775510204084,0.12244897959183673,0.5,0.0,False,114,convertToDegrees,"import module.math

def convertToDegree(x):
  deg(x)",False,2
0.8823529411764706,1.0,0.5,0.5,0,0.058823529411764705,0.058823529411764705,0.3333333333333333,0.3333333333333333,True,82,raiseToPower,"def raiseToPower (x, y):
    return x**y",True,2
0.8823529411764706,1.0,0.0,1.0,1,0.058823529411764705,0.058823529411764705,1.0,0.0,True,970,raiseToPower,"def raiseToPower(x, y):
    return x**y",True,2
0.40816326530612246,1.0,0.5,1.0,2,0.46938775510204084,0.12244897959183673,0.5,0.0,False,1162,convertToDegrees,"import math
def converToDegrees(x):
    return math.degrees(x)",False,2
0.9649122807017544,1.0,0.3333333333333333,1.0,3,0.017543859649122806,0.017543859649122806,0.3333333333333333,0.3333333333333333,True,969,doubleX,"def doubleX(x):
    return x*2",True,2
0.7619047619047619,1.0,1.0,1.0,1,0.16666666666666666,0.07142857142857142,0.3333333333333333,0.3333333333333333,True,2102,leftoverCandy,"def leftoverCandy(candyBars, friends):
	return candyBars%friends",True,2
0.9649122807017544,1.0,0.5,0.5,0,0.017543859649122806,0.017543859649122806,0.0,0.0,True,22,doubleX,"def doubleX(x):
    return x*2",True,2
0.16666666666666666,7.5,0.5,0.5,0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,16,oneToN,"def oneToN(n):
    result = ''
    for i in range(1,n+1):
        result += str(i)
    return result",False,2
0.8823529411764706,1.0,0.5,0.5,0,0.058823529411764705,0.058823529411764705,0.3333333333333333,0.3333333333333333,True,2069,raiseToPower,"def raiseToPower(x,y):
    return x**y",True,3
0.46153846153846156,2.0,0.7777777777777778,0.8888888888888888,9,0.35384615384615387,0.18461538461538463,0.0,0.0,True,1409,helloWorld,"def helloWorld():
    return 'Hello World!'",False,3
0.8717948717948718,1.0,0.8571428571428571,1.0,7,0.10256410256410256,0.02564102564102564,0.0,0.0,True,2066,intToFloat,"def intToFloat(x):
    return x/1",True,3
0.3673469387755102,1.0,1.0,1.0,5,0.5102040816326531,0.12244897959183673,0.25,0.0,True,2071,convertToDegrees,"import math
def convertToDegrees(x):
    return x * (180 / math.pi)",False,3
0.2571428571428571,3.0,0.875,1.0,8,0.6285714285714286,0.11428571428571428,0.2,0.0,False,2100,howManyEggCartons,"def howManyEggCartons(eggs):
	return eggs / 12",False,3
0.4,2.0,1.0,1.0,3,0.35,0.25,0.16666666666666666,0.16666666666666666,True,2034,firstAndLast,"def firstAndLast(s):
	return s[0]+s[len(s)-1]",True,3
0.9464285714285714,1.0,1.0,1.0,2,0.017857142857142856,0.03571428571428571,0.14285714285714285,0.14285714285714285,True,2068,doubleX,"def doubleX(x):
    return x * 2",True,3
0.7727272727272727,1.0,1.0,1.0,1,0.13636363636363635,0.09090909090909091,0.125,0.125,True,1410,backwardsCombine,"def backwardsCombine(s1, s2):
	return s2+s1",True,3
0.725,1.0,1.0,1.0,4,0.2,0.075,0.1111111111111111,0.1111111111111111,True,2098,leftoverCandy,"def leftoverCandy(candy_bars, friends):
	return candy_bars % friends",True,3
0.9464285714285714,1.0,0.5,0.5,0,0.017857142857142856,0.03571428571428571,0.3333333333333333,0.3333333333333333,True,2222,doubleX,"def doubleX(x):
    return x*2",True,3
0.46153846153846156,2.0,1.0,1.0,1,0.35384615384615387,0.18461538461538463,0.0,0.0,True,2223,helloWorld,"def helloWorld():
    return 'Hello World!'
",True,3
0.8717948717948718,1.0,0.25,0.5,8,0.10256410256410256,0.02564102564102564,0.3333333333333333,0.3333333333333333,True,3041,intToFloat,"def intToFloat(x):
    return x/1.0",True,3
0.9464285714285714,1.0,0.4166666666666667,0.5833333333333334,12,0.017857142857142856,0.03571428571428571,0.0,0.0,True,3037,doubleX,"def doubleX(x):
    return x*2",True,3
0.725,1.0,0.36363636363636365,0.5454545454545454,11,0.2,0.075,0.0,0.0,True,3044,leftoverCandy,"def leftoverCandy(candy_bars, friends):
	return candy_bars%friends",True,3
0.2571428571428571,3.0,0.4,0.6,10,0.6285714285714286,0.11428571428571428,0.0,0.0,False,3043,howManyEggCartons,"def howManyEggCartons(eggs):
	return eggs//12",False,3
0.45714285714285713,1.0,0.3333333333333333,0.5555555555555556,9,0.42857142857142855,0.11428571428571428,0.0,0.25,True,3042,findRoot,"import math
def findRoot(a,b,c):
    value_1= (-b+math.sqrt(b**2-4*a*c))/(2*a)
    value_2=(-b-math.sqrt(b**2-4*a*c))/(2*a)
    if value_1>value_2:
        return value_1
    else:
        return value_2",True,3
0.8823529411764706,1.0,0.14285714285714285,0.42857142857142855,7,0.058823529411764705,0.058823529411764705,0.0,0.2,True,3038,raiseToPower,"def raiseToPower(x,y):
    return x**y",True,3
0.46153846153846156,2.0,0.46153846153846156,0.6153846153846154,13,0.35384615384615387,0.18461538461538463,0.0,0.16666666666666666,True,3035,helloWorld,"def helloWorld():
    return 'Hello World!'",True,3
0.38461538461538464,2.0,0.0,0.3333333333333333,3,0.5,0.11538461538461539,0.2222222222222222,0.1111111111111111,False,3067,hasTwoDigits,"def hasTwoDigits(x):
	if x//10<10:
	    return True",True,3
0.4,2.5,0.0,0.0,1,0.35,0.25,0.2727272727272727,0.18181818181818182,False,3055,singlePigLatin,"def singlePigLatin(s):
	head=s[0:2]
	tail=s[2:]
	return tail+head+'ay'",True,3
0.3673469387755102,1.0,0.5,0.5,0,0.5102040816326531,0.12244897959183673,0.25,0.25,False,3039,convertToDegrees,"import math
def convertToDegrees(x):
    return degrees.x",True,3
0.14285714285714285,8.0,0.0,0.3333333333333333,6,0.5714285714285714,0.2857142857142857,0.23076923076923078,0.3076923076923077,True,3080,oneToN,"def oneToN(n):
    stringy=''
    for i in range(1,n+1):
        stringy=stringy + str(i)
    return stringy",False,3
0.9464285714285714,1.0,0.5,0.5,0,0.017857142857142856,0.03571428571428571,0.3333333333333333,0.3333333333333333,True,1143,doubleX,"def doubleX(x):
    return x*2",True,3
0.2916666666666667,2.5,0.5833333333333334,0.9166666666666666,12,0.375,0.3333333333333333,1.0,0.0,True,525,canDrinkAlcohol,"def canDrinkAlcohol(age, isDriving):
	return age>=21 and not isDriving",False,3
0.38461538461538464,2.0,0.5454545454545454,0.9090909090909091,11,0.5,0.11538461538461539,0.6666666666666666,0.0,True,524,hasTwoDigits,"def hasTwoDigits(x):
	return x>9 and x<100",False,3
0.6538461538461539,1.0,0.5,0.9,10,0.15384615384615385,0.19230769230769232,0.5,0.0,True,523,overNineThousand,"def overNineThousand(powerLevel):
	return powerLevel>9000",True,3
0.18181818181818182,3.0,0.625,0.875,8,0.6363636363636364,0.18181818181818182,0.5,0.0,False,506,kthDigit,"def kthDigit(x, k):
	return k//(10**k)",False,3
0.9464285714285714,1.0,0.5714285714285714,0.8571428571428571,7,0.017857142857142856,0.03571428571428571,0.42857142857142855,0.14285714285714285,True,496,doubleX,"def doubleX(x):
    return 2*x",True,3
0.45714285714285713,1.0,0.6,1.0,5,0.42857142857142855,0.11428571428571428,0.375,0.125,False,500,findRoot,"def findRoot(a,b,c):
    x1 = (-b+(b**2-4*a*c)**0.5)/(2*a)
    x2 = (-b-(b**2-4*a*c)**0.5)/(2*a)
    return x1,x2",False,3
0.3673469387755102,1.0,0.75,1.0,4,0.5102040816326531,0.12244897959183673,0.3333333333333333,0.2222222222222222,False,497,convertToDegrees,"import math
def covertToDegrees(x):
    return math.degrees(x)",False,3
0.8823529411764706,1.0,1.0,1.0,3,0.058823529411764705,0.058823529411764705,0.3,0.3,False,492,raiseToPower,"def riseToPower(x,y):
    return x**y
",True,3
0.46153846153846156,2.0,1.0,1.0,2,0.35384615384615387,0.18461538461538463,0.2727272727272727,0.36363636363636365,True,491,helloWorld,"def helloWorld():
    return 'Hello World!'
helloWorld()",True,3
0.2571428571428571,3.0,1.0,1.0,1,0.6285714285714286,0.11428571428571428,0.25,0.3333333333333333,True,505,howManyEggCartons,"import math
def howManyEggCartons(eggs):
	return math.ceil(eggs/12)",False,3
0.8717948717948718,1.0,0.5,0.5,0,0.10256410256410256,0.02564102564102564,0.23076923076923078,0.3076923076923077,True,503,intToFloat,"def intToFloat(x):
	return float(x)",True,3
0.725,1.0,0.5,0.8333333333333334,6,0.2,0.075,0.21428571428571427,0.2857142857142857,True,504,leftoverCandy,"def leftoverCandy(candyBars, friends):
	return candyBars%friends",True,3
0.46153846153846156,2.0,0.6363636363636364,0.9090909090909091,11,0.35384615384615387,0.18461538461538463,0.3333333333333333,0.3333333333333333,True,119,helloWorld,"def helloWorld():
    return 'Hello World!'",True,3
0.3673469387755102,1.0,0.5882352941176471,0.9411764705882353,17,0.5102040816326531,0.12244897959183673,0.5,0.0,False,122,convertToDegrees,"import math
def convertToDegrees(x):
    return degrees(x)",False,3
0.4,2.0,0.6666666666666666,0.9333333333333333,15,0.35,0.25,0.5,0.25,False,1536,firstAndLast,"def firstAndLast(s):
	return s[0] + s[len(s)]",False,3
0.725,1.0,0.6923076923076923,0.9230769230769231,13,0.2,0.075,0.5,0.3333333333333333,True,125,leftoverCandy,"def leftoverCandy(candyBars, friends):
	return candyBars % friends",True,3
0.45714285714285713,1.0,0.6666666666666666,0.9166666666666666,12,0.42857142857142855,0.11428571428571428,0.42857142857142855,0.2857142857142857,True,126,findRoot,"def findRoot(a,b,c):
    x1 = (-b + (b**2 - (4*a*c))**.5)/(2*a)
    x2 = (-b - (b**2 - (4*a*c))**.5)/(2*a)
    return max(x1,x2)",False,3
0.4,2.5,0.7,0.9,10,0.35,0.25,0.375,0.25,False,1543,singlePigLatin,"def singlePigLatin(s):
	return s[len(s)-1] + s[1:len(s)] + s[0]",False,3
0.1724137931034483,2.0,0.6666666666666666,0.6666666666666666,3,0.6206896551724138,0.20689655172413793,0.3333333333333333,0.3333333333333333,False,251,nearestBusStop,"import math
def nearestBusStop(street):
    rem = street%8
    if(rem<=4):
        busstop = (street//8)*8
        return busstop
    else:
        busstop = (street//8)*8
        return busstop",False,3
0.9464285714285714,1.0,0.625,0.875,8,0.017857142857142856,0.03571428571428571,0.3,0.4,True,120,doubleX,"def doubleX(x):
    return x*2",True,3
0.07692307692307693,3.0,0.5714285714285714,0.8571428571428571,7,0.5384615384615384,0.38461538461538464,0.2727272727272727,0.36363636363636365,True,1538,isPunctuation,"import string
def isPunctuation(s):
	return s in string.punctuation",False,3
0.8717948717948718,1.0,0.6,0.8,5,0.10256410256410256,0.02564102564102564,0.3076923076923077,0.3076923076923077,True,124,intToFloat,"def intToFloat(x):
	return float(x)",True,3
0.2916666666666667,2.5,0.5,0.75,4,0.375,0.3333333333333333,0.2857142857142857,0.2857142857142857,True,257,canDrinkAlcohol,"def canDrinkAlcohol(age, isDriving):
    if(age < 21 or isDriving):
        return False
    return True",False,3
0.38461538461538464,2.0,0.5,0.5,2,0.5,0.11538461538461539,0.26666666666666666,0.26666666666666666,True,255,hasTwoDigits,"def hasTwoDigits(x):
	return x >= 10 and x < 100",False,3
0.6538461538461539,1.0,0.0,0.0,1,0.15384615384615385,0.19230769230769232,0.25,0.25,True,254,overNineThousand,"def overNineThousand(powerLevel):
	return powerLevel > 9000",True,3
0.8823529411764706,1.0,0.6666666666666666,0.8888888888888888,9,0.058823529411764705,0.058823529411764705,0.2777777777777778,0.2222222222222222,True,121,raiseToPower,"def raiseToPower(x,y):
    return x**y",True,3
0.8823529411764706,1.0,0.46153846153846156,0.9230769230769231,13,0.058823529411764705,0.058823529411764705,0.3333333333333333,0.3333333333333333,True,1070,raiseToPower,"def raiseToPower(x, y):
    return x ** y",True,3
0.6538461538461539,1.0,0.4166666666666667,0.9166666666666666,12,0.15384615384615385,0.19230769230769232,0.0,0.0,True,1091,overNineThousand,"def overNineThousand(powerLevel):
	return powerLevel > 9000",True,3
0.9464285714285714,1.0,0.36363636363636365,0.9090909090909091,11,0.017857142857142856,0.03571428571428571,0.0,0.0,True,1069,doubleX,"def doubleX(x):
    return x * 2",True,3
0.725,1.0,0.2222222222222222,0.8888888888888888,9,0.2,0.075,0.0,0.0,True,1075,leftoverCandy,"def leftoverCandy(candyBars, friends):
	return candyBars % friends",True,3
0.2571428571428571,3.0,0.25,0.875,8,0.6285714285714286,0.11428571428571428,0.0,0.0,False,1076,howManyEggCartons,"def howManyEggCartons(eggs):
	return eggs//12",False,3
0.8717948717948718,1.0,0.14285714285714285,0.8571428571428571,7,0.10256410256410256,0.02564102564102564,0.0,0.2,True,1074,intToFloat,"def intToFloat(x):
	return float(x)",True,3
0.46153846153846156,2.0,0.3,0.9,10,0.35384615384615387,0.18461538461538463,0.0,0.16666666666666666,True,1068,helloWorld,"def helloWorld():
    return 'Hello World!'
",True,3
0.3673469387755102,1.0,0.0,0.75,4,0.5102040816326531,0.12244897959183673,0.125,0.125,True,1071,convertToDegrees,"import math
def convertToDegrees(x):
    return (x * (180 / math.pi))",False,3
0.45714285714285713,1.0,0.0,1.0,2,0.42857142857142855,0.11428571428571428,0.2,0.1,False,1072,findRoot,"def QuadraticFormula(a, b, c):
    neg_x = (- b - ((b ** 2) -4 * a * c )** 0.5)/ (2 * a)
    pos_x = (- b + ((b ** 2) -4 * a * c )** 0.5)/ (2 * a)
    return max(neg_x, pos_x)",True,3
0.2916666666666667,2.5,0.0,1.0,1,0.375,0.3333333333333333,0.18181818181818182,0.18181818181818182,False,1100,canDrinkAlcohol,"def canDrinkAlcohol(age, isDriving):
    if age >= 21 and not isDriving:
        return True\",False,3
0.38461538461538464,2.0,0.5,0.5,0,0.5,0.11538461538461539,0.16666666666666666,0.25,False,1093,hasTwoDigits,"def hasTwoDigits(x):
	return x// 10 ** 2 == 0",False,3
0.18181818181818182,3.0,0.16666666666666666,0.8333333333333334,6,0.6363636363636364,0.18181818181818182,0.15384615384615385,0.3076923076923077,False,1078,kthDigit,"def kthDigit(x, k):
	return (x // (10 **k)) % 10",False,3
0.18181818181818182,3.0,0.6363636363636364,0.8181818181818182,11,0.6363636363636364,0.18181818181818182,0.3333333333333333,0.3333333333333333,False,39,kthDigit,"def kthDigit(x, k):
	x = abs(x)
	return x // (10**k) % 10",True,3
0.2571428571428571,3.0,0.7,0.8,10,0.6285714285714286,0.11428571428571428,0.0,1.0,False,33,howManyEggCartons,"def howManyEggCartons(eggs):
	return eggs % 12 + 1",True,3
0.8717948717948718,1.0,0.6666666666666666,0.7777777777777778,9,0.10256410256410256,0.02564102564102564,0.0,1.0,True,31,intToFloat,"def intToFloat(x):
	return float(x)",True,3
0.8823529411764706,1.0,0.7142857142857143,0.8571428571428571,7,0.058823529411764705,0.058823529411764705,0.25,0.5,True,26,raiseToPower,"def raiseToPower(x,y):
    return x**y
",True,3
0.9464285714285714,1.0,0.6666666666666666,0.8333333333333334,6,0.017857142857142856,0.03571428571428571,0.2,0.4,True,24,doubleX,"def doubleX(x):
    return x*2",True,3
0.46153846153846156,2.0,0.5,0.75,4,0.35384615384615387,0.18461538461538463,0.16666666666666666,0.3333333333333333,True,23,helloWorld,"def helloWorld():
    return 'Hello World!'",False,3
0.725,1.0,0.3333333333333333,0.6666666666666666,3,0.2,0.075,0.14285714285714285,0.2857142857142857,True,32,leftoverCandy,"def leftoverCandy(candyBars, friends):
	return candyBars % friends",True,3
0.1724137931034483,2.0,0.5,1.0,2,0.6206896551724138,0.20689655172413793,0.125,0.25,False,47,nearestBusStop,"def nearestBusStop(street):

    distanceBusStop = street % 8 

    if distanceBusStop == 0: return street

    elif 0 < distanceBusStop <= 4: return street - distanceBusStop

    elif 4 < distanceBusStop < 8:

        distanceToNextBusStop = 8",False,3
0.3673469387755102,1.0,1.0,1.0,1,0.5102040816326531,0.12244897959183673,0.1111111111111111,0.3333333333333333,False,27,convertToDegrees,"import math

def convertToDegrees(x):
    return x * (360/math.pi)",False,3
0.45714285714285713,1.0,0.5,0.5,0,0.42857142857142855,0.11428571428571428,0.1,0.4,True,30,findRoot,"def findRoot(a,b,c):
    root1 = (-b + ((b**2 - 4*a*c)**0.5)) / (2*a)
    root2 = (-b - ((b**2 - 4*a*c)**0.5)) / (2*a)
    if root1 >= root2:
        return root1
    else:
        return root2",False,3
0.6538461538461539,1.0,0.6,0.8,5,0.15384615384615385,0.19230769230769232,0.09090909090909091,0.36363636363636365,True,48,overNineThousand,"def overNineThousand(powerLevel):
	if powerLevel > 9000: return True
	return False",True,3
0.8823529411764706,1.0,1.0,1.0,3,0.058823529411764705,0.058823529411764705,0.3333333333333333,0.3333333333333333,True,321,raiseToPower,"def raiseToPower(x, y):
    return x ** y",True,3
0.9464285714285714,1.0,0.5,0.5,0,0.017857142857142856,0.03571428571428571,0.0,0.0,True,317,doubleX,"def doubleX(x):
    return x * 2",True,3
0.46153846153846156,2.0,1.0,1.0,1,0.35384615384615387,0.18461538461538463,0.0,0.0,True,316,helloWorld,"def helloWorld():
    return 'Hello World!'",True,3
0.14285714285714285,8.0,1.0,1.0,2,0.5714285714285714,0.2857142857142857,0.0,0.0,True,324,oneToN,"def oneToN(n):
    string = ''
    for i in range(1, n + 1):
        string = string + str(i)
    return string",False,3
0.2916666666666667,2.5,1.0,1.0,4,0.375,0.3333333333333333,0.0,0.0,True,388,canDrinkAlcohol,"def canDrinkAlcohol(age, isDriving):
	return (age >= 21 and isDriving == False)",False,3
0.2702702702702703,2.0,0.5,0.5,0,0.5945945945945946,0.13513513513513514,0.3333333333333333,0.3333333333333333,False,2412,howManyEggCartons,"def howManyEggCartons(eggs):
	return eggs // 12",False,4
0.5151515151515151,1.0,0.25,0.625,8,0.3181818181818182,0.16666666666666666,0.0,1.0,False,1484,helloWorld,"def helloWorld():
    print('Hello World!')
",False,4
0.9491525423728814,1.0,0.14285714285714285,0.5714285714285714,7,0.01694915254237288,0.03389830508474576,0.0,1.0,True,1486,doubleX,"def doubleX(x):
    return 2 * x\",True,4
0.125,3.0,0.16666666666666666,0.5,6,0.5,0.375,0.0,0.6666666666666666,False,1490,isPunctuation,"import string
def isPunctuation(h):
    return h == string.punctuation",False,4
0.38,1.0,0.2,0.4,5,0.52,0.1,0.0,0.75,False,1488,convertToDegrees,"import math
def convertToDegrees(x):
    return(x * (360 / 2*math.pi))",False,4
0.8679245283018868,1.0,0.2222222222222222,0.6666666666666666,9,0.07547169811320754,0.05660377358490566,0.0,0.8,True,1487,raiseToPower,"def raiseToPower(x, y):
    return x ** y",True,4
0.9024390243902439,1.0,0.0,0.3333333333333333,3,0.07317073170731707,0.024390243902439025,0.0,0.6666666666666666,True,2405,intToFloat,"def intToFloat(x):
    return x/1",True,4
0.7804878048780488,1.0,0.0,0.0,2,0.14634146341463414,0.07317073170731707,0.0,0.5714285714285714,False,2409,leftoverCandy,"def leftoverCandy(candy_bars, friends):
	return candy_bars // friends",True,4
0.18181818181818182,3.5,0.45454545454545453,0.8181818181818182,11,0.4090909090909091,0.4090909090909091,0.3333333333333333,0.3333333333333333,False,2312,isEvenPositiveInt,"def isEvenPositiveInt(x):
	return x%1==x and x>0 and x%2==0",False,4
0.18181818181818182,3.0,0.3888888888888889,0.8888888888888888,18,0.6363636363636364,0.18181818181818182,0.0,1.0,False,2289,kthDigit,"def kthDigit(x, k):
	return x[k]",False,4
0.9491525423728814,1.0,0.35294117647058826,0.8823529411764706,17,0.01694915254237288,0.03389830508474576,0.0,1.0,True,2246,doubleX,"def doubleX(x):
    return 2*x",True,4
0.8679245283018868,1.0,0.3125,0.875,16,0.07547169811320754,0.05660377358490566,0.0,0.6666666666666666,True,2247,raiseToPower,"def raiseToPower(x,y):
    return x**y",True,4
0.16666666666666666,2.0,0.3333333333333333,0.8666666666666667,15,0.5666666666666667,0.26666666666666666,0.0,0.5,False,2293,nearestBusStop,"def nearestBusStop(street):
	return street//8 *8",False,4
0.38,1.0,0.35714285714285715,0.8571428571428571,14,0.52,0.1,0.0,0.6,False,2248,convertToDegrees,"def convertToDegrees(x):
    import math
    return degrees(x)",False,4
0.4,2.0,0.38461538461538464,0.8461538461538461,13,0.4,0.2,0.0,0.6666666666666666,False,2299,singlePigLatin,"def singlePigLatin(s):
	return s[1,len(s)-1]+s[0]+'ay'",True,4
0.38461538461538464,2.5,0.5,0.8,10,0.34615384615384615,0.2692307692307692,0.125,0.625,False,2310,canDrinkAlcohol,"def canDrinkAlcohol(age, is_driving):
	return age>=21 and is_driving==no",True,4
0.3793103448275862,2.0,0.5,0.875,8,0.4827586206896552,0.13793103448275862,0.1111111111111111,0.6666666666666666,True,2309,hasTwoDigits,"def hasTwoDigits(x):
	return x>=10 and x<=99",False,4
0.7727272727272727,1.0,0.5,0.5,0,0.09090909090909091,0.13636363636363635,0.1,0.6,True,2296,backwardsCombine,"def backwardsCombine(s1, s2):
	return s2+s1",True,4
0.6785714285714286,1.0,0.42857142857142855,0.8571428571428571,7,0.10714285714285714,0.21428571428571427,0.09090909090909091,0.5454545454545454,True,2308,overNineThousand,"def overNineThousand(power_level):
	return power_level>9000",True,4
0.5151515151515151,1.0,0.3333333333333333,0.8333333333333334,6,0.3181818181818182,0.16666666666666666,0.08333333333333333,0.5,True,2245,helloWorld,"def helloWorld():
    return 'Hello World!'
",True,4
0.4,2.0,0.2,0.8,5,0.4,0.2,0.07692307692307693,0.46153846153846156,True,2298,firstAndLast,"def firstAndLast(s):
	return s[0]+s[len(s)-1]",False,4
0.4864864864864865,1.0,0.25,0.75,4,0.43243243243243246,0.08108108108108109,0.07142857142857142,0.42857142857142855,False,2269,findRoot,"def root_function(a,b,c):
    import math
    x1=(-b+sqrt(b**2-4*a*c))/(2*a)
    x2=(-b-sqrt(b**2-4*a*c))/(2*a)
    if x1>x2:
        return x1
    else:
        return x2",False,4
0.2702702702702703,2.0,0.3333333333333333,1.0,3,0.5945945945945946,0.13513513513513514,0.06666666666666667,0.4666666666666667,False,2279,howManyEggCartons,"def howManyEggCartons(eggs):
	return ceil(eggs/12)",False,4
0.9024390243902439,1.0,0.5,1.0,2,0.07317073170731707,0.024390243902439025,0.0625,0.5,False,2273,intToFloat,"def intToFloat(x):
    return",True,4
0.7804878048780488,1.0,1.0,1.0,1,0.14634146341463414,0.07317073170731707,0.058823529411764705,0.5294117647058824,False,2277,leftoverCandy,"def leftoverCandy(candy_bars, friends):
	return candy_bars/friends",True,4
0.125,3.0,0.5555555555555556,0.8888888888888888,9,0.5,0.375,0.05555555555555555,0.5555555555555556,False,2253,isPunctuation,"def isPunctuation(x):
    import string
    string.punctuation(x)",False,4
0.2702702702702703,2.0,0.18181818181818182,0.2727272727272727,11,0.5945945945945946,0.13513513513513514,0.3333333333333333,0.3333333333333333,False,1701,howManyEggCartons,"def howManyEggCartons(eggs):
	return eggs / 12",False,4
0.16666666666666666,2.0,0.16666666666666666,0.25,12,0.5666666666666667,0.26666666666666666,0.0,1.0,False,1715,nearestBusStop,"def nearestBusStop(street):
	remainder = street % 8 
	return remainder + 8",False,4
0.6785714285714286,1.0,0.15384615384615385,0.23076923076923078,13,0.10714285714285714,0.21428571428571427,0.0,1.0,True,1871,overNineThousand,"def overNineThousand(power_level):
	if power_level > 9000:
	    return True
	else:
	    return False",True,4
0.8679245283018868,1.0,0.1,0.2,10,0.07547169811320754,0.05660377358490566,0.0,0.6666666666666666,True,1694,raiseToPower,"def raiseToPower(x,y):
    result = x**y
    return result
",True,4
0.9024390243902439,1.0,0.26666666666666666,0.3333333333333333,15,0.07317073170731707,0.024390243902439025,0.0,0.5,True,1699,intToFloat,"def intToFloat(x):
    return x / 1",True,4
0.18181818181818182,3.0,0.3125,0.375,16,0.6363636363636364,0.18181818181818182,0.0,0.4,False,1712,kthDigit,"def kthDigit(x, k):
	return x[k]",False,4
0.5151515151515151,1.0,0.29411764705882354,0.35294117647058826,17,0.3181818181818182,0.16666666666666666,0.0,0.5,True,1886,helloWorld,"def helloWorld():
    return 'Hello World!'",False,4
0.7804878048780488,1.0,0.21428571428571427,0.2857142857142857,14,0.14634146341463414,0.07317073170731707,0.0,0.42857142857142855,True,1700,leftoverCandy,"def leftoverCandy(candy_bars, friends):
	return candy_bars % friends",True,4
0.7727272727272727,1.0,0.14285714285714285,0.14285714285714285,7,0.09090909090909091,0.13636363636363635,0.2,0.3,False,1717,backwardsCombine,"def backwardsCombine(s1, s2):
	return st2 + st1",True,4
0.3793103448275862,2.0,0.25,0.25,4,0.4827586206896552,0.13793103448275862,0.3076923076923077,0.3076923076923077,False,1872,hasTwoDigits,"def hasTwoDigits(x):
	if x / 10 > 0:
	    return True
	else:
	     x / 10 > 10
	     return False
	return False",False,4
0.9491525423728814,1.0,0.0,0.0,1,0.01694915254237288,0.03389830508474576,0.375,0.3125,True,1887,doubleX,"def doubleX(x):
    return x *2",True,4
0.9491525423728814,1.0,0.6666666666666666,0.6666666666666666,3,0.01694915254237288,0.03389830508474576,0.3333333333333333,0.3333333333333333,True,972,doubleX,"def doubleX(x):
    return x*2",True,4
0.38,1.0,1.0,1.0,2,0.52,0.1,0.0,0.0,False,1065,convertToDegrees,"import math
def convertToDegrees(x):
    return x*math.po/180",False,4
